Id,,len,datetime,open,high,low,close,volume,openinterest,myStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
731,,731,2017-12-21 00:00:00,22852.009765625,22894.94921875,22728.060546875,22866.099609375,73000.0,,myStrategy,731,736684.0,Broker,731,1522483.9298203862,909948.0172261157,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,,732,2017-12-22 00:00:00,22850.73046875,22908.83984375,22801.16015625,22902.759765625,77800.0,,myStrategy,732,736685.0,Broker,732,1522483.9298203862,908965.9668262636,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,,733,2017-12-25 00:00:00,22909.41015625,22948.830078125,22870.189453125,22939.1796875,0.0,,myStrategy,733,736688.0,Broker,733,1522483.9298203862,907990.3518126227,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,,734,2017-12-26 00:00:00,22922.94921875,22950.150390625,22877.630859375,22892.689453125,46400.0,,myStrategy,734,736689.0,Broker,734,1522483.9298203862,909235.7298449976,BuySell,734,,,Trades - Net Profit/Loss,734,,
735,,735,2017-12-27 00:00:00,22854.390625,22936.16015625,22854.390625,22911.2109375,47200.0,,myStrategy,735,736690.0,Broker,735,1522483.9298203862,908739.577264188,BuySell,735,,,Trades - Net Profit/Loss,735,,
736,,736,2017-12-28 00:00:00,22912.05078125,22954.44921875,22736.4296875,22783.98046875,50300.0,,myStrategy,736,736691.0,Broker,736,1522483.9298203862,912147.8205858268,BuySell,736,,,Trades - Net Profit/Loss,736,,
737,,737,2017-12-29 00:00:00,22831.490234375,22881.2109375,22753.19921875,22764.939453125,46500.0,,myStrategy,737,736692.0,Broker,737,1522483.9298203862,912657.8903433204,BuySell,737,,,Trades - Net Profit/Loss,737,,
738,,738,2018-01-04 00:00:00,23073.73046875,23506.330078125,23065.19921875,23506.330078125,102200.0,,myStrategy,738,736698.0,Broker,738,1522483.9298203862,892797.5560129731,BuySell,738,,,Trades - Net Profit/Loss,738,,
739,,739,2018-01-05 00:00:00,23643.0,23730.470703125,23520.51953125,23714.529296875,101900.0,,myStrategy,739,736699.0,Broker,739,262481.4958317526,897745.0997150007,BuySell,739,23167.71173828125,,Trades - Net Profit/Loss,739,,-30760.160062181527
740,,740,2018-01-09 00:00:00,23948.970703125,23952.609375,23789.029296875,23849.990234375,94100.0,,myStrategy,740,736703.0,Broker,740,262481.4958317526,901373.8204146349,BuySell,740,,,Trades - Net Profit/Loss,740,,
741,,741,2018-01-10 00:00:00,23832.810546875,23864.759765625,23755.44921875,23788.19921875,88800.0,,myStrategy,741,736704.0,Broker,741,262481.4958317526,899718.5658328494,BuySell,741,,,Trades - Net Profit/Loss,741,,
742,,742,2018-01-11 00:00:00,23656.390625,23734.970703125,23601.83984375,23710.4296875,83700.0,,myStrategy,742,736705.0,Broker,742,262481.4958317526,897635.2795877077,BuySell,742,,,Trades - Net Profit/Loss,742,,
743,,743,2018-01-12 00:00:00,23719.66015625,23743.05078125,23588.0703125,23653.8203125,93700.0,,myStrategy,743,736706.0,Broker,743,262481.4958317526,896118.8305312714,BuySell,743,,,Trades - Net Profit/Loss,743,,
744,,744,2018-01-15 00:00:00,23827.98046875,23833.26953125,23685.01953125,23714.880859375,75400.0,,myStrategy,744,736709.0,Broker,744,262481.4958317526,897754.5173533584,BuySell,744,,,Trades - Net Profit/Loss,744,,
745,,745,2018-01-16 00:00:00,23721.169921875,23962.0703125,23701.830078125,23951.810546875,68500.0,,myStrategy,745,736710.0,Broker,745,262481.4958317526,904101.3777638669,BuySell,745,,,Trades - Net Profit/Loss,745,,
746,,746,2018-01-17 00:00:00,23783.419921875,23891.630859375,23739.169921875,23868.33984375,82200.0,,myStrategy,746,736711.0,Broker,746,262481.4958317526,901865.3688166919,BuySell,746,,,Trades - Net Profit/Loss,746,,
747,,747,2018-01-18 00:00:00,24078.9296875,24084.419921875,23699.470703125,23763.369140625,99400.0,,myStrategy,747,736712.0,Broker,747,262481.4958317526,899053.4189637327,BuySell,747,,,Trades - Net Profit/Loss,747,,
748,,748,2018-01-19 00:00:00,23854.109375,23872.689453125,23735.609375,23808.060546875,71800.0,,myStrategy,748,736713.0,Broker,748,262481.4958317526,900250.6100798442,BuySell,748,,,Trades - Net Profit/Loss,748,,
749,,749,2018-01-22 00:00:00,23797.83984375,23816.330078125,23697.810546875,23816.330078125,65200.0,,myStrategy,749,736716.0,Broker,749,262481.4958317526,900472.1338621017,BuySell,749,,,Trades - Net Profit/Loss,749,,
750,,750,2018-01-23 00:00:00,23924.400390625,24129.33984375,23916.01953125,24124.150390625,73400.0,,myStrategy,750,736717.0,Broker,750,262481.4958317526,908718.0087272201,BuySell,750,,,Trades - Net Profit/Loss,750,,
751,,751,2018-01-24 00:00:00,24026.4296875,24072.76953125,23917.140625,23940.779296875,79900.0,,myStrategy,751,736718.0,Broker,751,262481.4958317526,903805.8732002887,BuySell,751,,,Trades - Net Profit/Loss,751,,
752,,752,2018-01-25 00:00:00,23750.650390625,23828.400390625,23649.029296875,23669.490234375,81500.0,,myStrategy,752,736719.0,Broker,752,262481.4958317526,896538.5956009577,BuySell,752,,,Trades - Net Profit/Loss,752,,
753,,753,2018-01-26 00:00:00,23757.33984375,23797.9609375,23592.279296875,23631.880859375,87200.0,,myStrategy,753,736720.0,Broker,753,1529961.6382703937,896912.0165246063,BuySell,753,,24154.930351562496,Trades - Net Profit/Loss,753,3738.854225003607,
754,,754,2018-01-29 00:00:00,23707.140625,23787.23046875,23580.169921875,23629.33984375,68800.0,,myStrategy,754,736723.0,Broker,754,1529961.6382703937,896980.085121847,BuySell,754,,,Trades - Net Profit/Loss,754,,
755,,755,2018-01-30 00:00:00,23559.330078125,23581.98046875,23233.369140625,23291.970703125,88800.0,,myStrategy,755,736724.0,Broker,755,1529961.6382703937,906017.5124909271,BuySell,755,,,Trades - Net Profit/Loss,755,,
756,,756,2018-01-31 00:00:00,23205.23046875,23375.380859375,23092.849609375,23098.2890625,99800.0,,myStrategy,756,736725.0,Broker,756,1529961.6382703937,911205.8464228037,BuySell,756,,,Trades - Net Profit/Loss,756,,
757,,757,2018-02-01 00:00:00,23276.099609375,23492.76953125,23211.119140625,23486.109375,101800.0,,myStrategy,757,736726.0,Broker,757,1529961.6382703937,900816.9356291856,BuySell,757,,,Trades - Net Profit/Loss,757,,
758,,758,2018-02-02 00:00:00,23361.669921875,23367.9609375,23122.44921875,23274.529296875,98600.0,,myStrategy,758,736727.0,Broker,758,1529961.6382703937,906484.7319938935,BuySell,758,,,Trades - Net Profit/Loss,758,,
759,,759,2018-02-05 00:00:00,22921.16015625,22967.689453125,22659.4296875,22682.080078125,107600.0,,myStrategy,759,736730.0,Broker,759,1529961.6382703937,922355.2315138032,BuySell,759,,,Trades - Net Profit/Loss,759,,
760,,760,2018-02-06 00:00:00,22267.0,22277.44921875,21078.7109375,21610.240234375,190100.0,,myStrategy,760,736731.0,Broker,760,1529961.6382703937,951067.622698224,BuySell,760,,,Trades - Net Profit/Loss,760,,
761,,761,2018-02-07 00:00:00,22001.2890625,22353.869140625,21627.130859375,21645.369140625,143500.0,,myStrategy,761,736732.0,Broker,761,1529961.6382703937,950126.591345441,BuySell,761,,,Trades - Net Profit/Loss,761,,
762,,762,2018-02-08 00:00:00,21721.5703125,21977.029296875,21649.69921875,21890.859375,104700.0,,myStrategy,762,736733.0,Broker,762,1529961.6382703937,943550.4114409232,BuySell,762,,,Trades - Net Profit/Loss,762,,
763,,763,2018-02-09 00:00:00,21507.740234375,21510.30078125,21119.009765625,21382.619140625,127600.0,,myStrategy,763,736734.0,Broker,763,1529961.6382703937,957165.1249731069,BuySell,763,,,Trades - Net Profit/Loss,763,,
764,,764,2018-02-13 00:00:00,21633.33984375,21679.19921875,21211.529296875,21244.6796875,114700.0,,myStrategy,764,736738.0,Broker,764,1529961.6382703937,960860.2400231627,BuySell,764,,,Trades - Net Profit/Loss,764,,
765,,765,2018-02-14 00:00:00,21251.240234375,21371.009765625,20950.150390625,21154.169921875,103900.0,,myStrategy,765,736739.0,Broker,765,1529961.6382703937,963284.8110183433,BuySell,765,,,Trades - Net Profit/Loss,765,,
766,,766,2018-02-15 00:00:00,21384.099609375,21578.990234375,21308.919921875,21464.98046875,86400.0,,myStrategy,766,736740.0,Broker,766,1529961.6382703937,954958.8339069716,BuySell,766,,,Trades - Net Profit/Loss,766,,
767,,767,2018-02-16 00:00:00,21555.990234375,21866.369140625,21499.880859375,21720.25,77800.0,,myStrategy,767,736741.0,Broker,767,1529961.6382703937,948120.6866954715,BuySell,767,,,Trades - Net Profit/Loss,767,,
768,,768,2018-02-19 00:00:00,21903.66015625,22152.849609375,21858.330078125,22149.2109375,68500.0,,myStrategy,768,736744.0,Broker,768,1529961.6382703937,936629.7029331543,BuySell,768,,,Trades - Net Profit/Loss,768,,
769,,769,2018-02-20 00:00:00,22054.3203125,22063.869140625,21831.44921875,21925.099609375,67500.0,,myStrategy,769,736745.0,Broker,769,1529961.6382703937,942633.1857850999,BuySell,769,,,Trades - Net Profit/Loss,769,,
770,,770,2018-02-21 00:00:00,21942.419921875,22130.580078125,21836.73046875,21970.810546875,77900.0,,myStrategy,770,736746.0,Broker,770,1529961.6382703937,941408.683517751,BuySell,770,,,Trades - Net Profit/Loss,770,,
771,,771,2018-02-22 00:00:00,21789.880859375,21799.400390625,21626.849609375,21736.439453125,77300.0,,myStrategy,771,736747.0,Broker,771,1529961.6382703937,947687.0044491012,BuySell,771,,,Trades - Net Profit/Loss,771,,
772,,772,2018-02-23 00:00:00,21789.720703125,21903.390625,21741.630859375,21892.779296875,64600.0,,myStrategy,772,736748.0,Broker,772,1529961.6382703937,943498.9806714478,BuySell,772,,,Trades - Net Profit/Loss,772,,
773,,773,2018-02-26 00:00:00,22134.640625,22226.529296875,22040.869140625,22153.630859375,64600.0,,myStrategy,773,736751.0,Broker,773,356449.86041490297,949900.1963943834,BuySell,773,21710.256103515625,,Trades - Net Profit/Loss,773,46984.18229157511,
774,,774,2018-02-27 00:00:00,22391.669921875,22502.05078125,22325.0703125,22389.859375,74300.0,,myStrategy,774,736752.0,Broker,774,356449.86041490297,956228.2738483897,BuySell,774,,,Trades - Net Profit/Loss,774,,
775,,775,2018-02-28 00:00:00,22292.529296875,22380.279296875,22068.240234375,22068.240234375,88800.0,,myStrategy,775,736753.0,Broker,775,356449.86041490297,947612.756677733,BuySell,775,,,Trades - Net Profit/Loss,775,,
776,,776,2018-03-01 00:00:00,21901.130859375,21901.130859375,21645.220703125,21724.470703125,90300.0,,myStrategy,776,736754.0,Broker,776,356449.86041490297,938403.8759703301,BuySell,776,,,Trades - Net Profit/Loss,776,,
777,,777,2018-03-02 00:00:00,21339.98046875,21366.08984375,21088.9609375,21181.640625,97100.0,,myStrategy,777,736755.0,Broker,777,356449.86041490297,923862.5714641786,BuySell,777,,,Trades - Net Profit/Loss,777,,
778,,778,2018-03-05 00:00:00,21047.810546875,21164.380859375,20937.259765625,21042.08984375,87200.0,,myStrategy,778,736758.0,Broker,778,356449.86041490297,920124.2922383167,BuySell,778,,,Trades - Net Profit/Loss,778,,
779,,779,2018-03-06 00:00:00,21390.19921875,21551.140625,21381.419921875,21417.759765625,76400.0,,myStrategy,779,736759.0,Broker,779,1483235.0496299071,909497.1910585586,BuySell,779,,21874.407734375,Trades - Net Profit/Loss,779,,-23363.294320243236
780,,780,2018-03-07 00:00:00,21261.9609375,21484.080078125,21201.939453125,21252.720703125,87000.0,,myStrategy,780,736760.0,Broker,780,1483235.0496299071,913918.2490653511,BuySell,780,,,Trades - Net Profit/Loss,780,,
781,,781,2018-03-08 00:00:00,21488.16015625,21488.16015625,21299.400390625,21368.0703125,72100.0,,myStrategy,781,736761.0,Broker,781,1483235.0496299071,910828.2695999884,BuySell,781,,,Trades - Net Profit/Loss,781,,
782,,782,2018-03-09 00:00:00,21594.220703125,21884.44921875,21357.55078125,21469.19921875,110500.0,,myStrategy,782,736762.0,Broker,782,1483235.0496299071,908119.2336061931,BuySell,782,,,Trades - Net Profit/Loss,782,,
783,,783,2018-03-12 00:00:00,21826.099609375,21971.16015625,21689.970703125,21824.029296875,70600.0,,myStrategy,783,736765.0,Broker,783,332428.3017664554,917049.287864347,BuySell,783,21364.621142578126,,Trades - Net Profit/Loss,783,,-12010.779324223855
784,,784,2018-03-13 00:00:00,21742.44921875,21968.099609375,21700.779296875,21968.099609375,68100.0,,myStrategy,784,736766.0,Broker,784,332428.3017664554,920908.6360633178,BuySell,784,,,Trades - Net Profit/Loss,784,,
785,,785,2018-03-14 00:00:00,21764.990234375,21881.08984375,21684.01953125,21777.2890625,65000.0,,myStrategy,785,736767.0,Broker,785,332428.3017664554,915797.2128446955,BuySell,785,,,Trades - Net Profit/Loss,785,,
786,,786,2018-03-15 00:00:00,21704.140625,21825.970703125,21555.490234375,21803.94921875,65300.0,,myStrategy,786,736768.0,Broker,786,332428.3017664554,916511.383753485,BuySell,786,,,Trades - Net Profit/Loss,786,,
787,,787,2018-03-16 00:00:00,21876.529296875,21879.279296875,21632.849609375,21676.509765625,75700.0,,myStrategy,787,736769.0,Broker,787,332428.3017664554,913097.5421690448,BuySell,787,,,Trades - Net Profit/Loss,787,,
788,,788,2018-03-19 00:00:00,21537.900390625,21659.0390625,21366.880859375,21480.900390625,67300.0,,myStrategy,788,736772.0,Broker,788,332428.3017664554,907857.5681868404,BuySell,788,,,Trades - Net Profit/Loss,788,,
789,,789,2018-03-20 00:00:00,21297.98046875,21384.859375,21223.970703125,21380.970703125,66500.0,,myStrategy,789,736773.0,Broker,789,332428.3017664554,905180.6568038875,BuySell,789,,,Trades - Net Profit/Loss,789,,
790,,790,2018-03-22 00:00:00,21352.16015625,21592.0,21349.7109375,21591.990234375,82600.0,,myStrategy,790,736775.0,Broker,790,332428.3017664554,910833.4372674362,BuySell,790,,,Trades - Net Profit/Loss,790,,
791,,791,2018-03-23 00:00:00,21188.80078125,21188.80078125,20559.609375,20617.859375,121000.0,,myStrategy,791,736776.0,Broker,791,332428.3017664554,884738.4693836757,BuySell,791,,,Trades - Net Profit/Loss,791,,
792,,792,2018-03-26 00:00:00,20423.369140625,20766.099609375,20347.490234375,20766.099609375,97500.0,,myStrategy,792,736779.0,Broker,792,1436496.3268332789,880215.1073621232,BuySell,792,,21077.591103515624,Trades - Net Profit/Loss,792,,-23369.361398314202
793,,793,2018-03-27 00:00:00,20958.900390625,21317.3203125,20943.310546875,21317.3203125,101900.0,,myStrategy,793,736780.0,Broker,793,1436496.3268332789,865449.035220502,BuySell,793,,,Trades - Net Profit/Loss,793,,
794,,794,2018-03-28 00:00:00,20893.05078125,21031.310546875,20776.8203125,21031.310546875,88100.0,,myStrategy,794,736781.0,Broker,794,1436496.3268332789,873110.6502659536,BuySell,794,,,Trades - Net Profit/Loss,794,,
795,,795,2018-03-29 00:00:00,21250.9609375,21298.5703125,20996.220703125,21159.080078125,78900.0,,myStrategy,795,736782.0,Broker,795,1436496.3268332789,869687.9665654998,BuySell,795,,,Trades - Net Profit/Loss,795,,
796,,796,2018-03-30 00:00:00,21392.419921875,21512.80078125,21311.5,21454.30078125,63600.0,,myStrategy,796,736783.0,Broker,796,1436496.3268332789,861779.6093950773,BuySell,796,,,Trades - Net Profit/Loss,796,,
797,,797,2018-04-02 00:00:00,21441.5703125,21597.470703125,21388.580078125,21388.580078125,47500.0,,myStrategy,797,736786.0,Broker,797,286488.17523943767,859444.3698271001,BuySell,797,21067.751376953125,,Trades - Net Profit/Loss,797,,-22970.06326350887
798,,798,2018-04-03 00:00:00,21115.48046875,21333.5,21056.01953125,21292.2890625,63800.0,,myStrategy,798,736787.0,Broker,798,286488.17523943767,856864.9310011489,BuySell,798,,,Trades - Net Profit/Loss,798,,
799,,799,2018-04-04 00:00:00,21415.849609375,21415.849609375,21238.1796875,21319.55078125,75600.0,,myStrategy,799,736788.0,Broker,799,286488.17523943767,857595.2165355727,BuySell,799,,,Trades - Net Profit/Loss,799,,
800,,800,2018-04-05 00:00:00,21541.1796875,21737.66015625,21462.099609375,21645.419921875,80700.0,,myStrategy,800,736789.0,Broker,800,286488.17523943767,866324.582489931,BuySell,800,,,Trades - Net Profit/Loss,800,,
801,,801,2018-04-06 00:00:00,21633.73046875,21742.83984375,21550.419921875,21567.51953125,74400.0,,myStrategy,801,736790.0,Broker,801,286488.17523943767,864237.7907905118,BuySell,801,,,Trades - Net Profit/Loss,801,,
802,,802,2018-04-09 00:00:00,21534.330078125,21737.08984375,21517.76953125,21678.259765625,62100.0,,myStrategy,802,736793.0,Broker,802,286488.17523943767,867204.294552963,BuySell,802,,,Trades - Net Profit/Loss,802,,
803,,803,2018-04-10 00:00:00,21599.669921875,21933.990234375,21542.369140625,21794.3203125,74700.0,,myStrategy,803,736794.0,Broker,803,286488.17523943767,870313.3185758935,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,,804,2018-04-11 00:00:00,21819.08984375,21837.359375,21687.099609375,21687.099609375,69500.0,,myStrategy,804,736795.0,Broker,804,286488.17523943767,867441.0958374452,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,,805,2018-04-12 00:00:00,21657.869140625,21719.4296875,21591.390625,21660.279296875,58400.0,,myStrategy,805,736796.0,Broker,805,286488.17523943767,866722.6346711817,BuySell,805,,,Trades - Net Profit/Loss,805,,
806,,806,2018-04-13 00:00:00,21801.41015625,21917.349609375,21746.689453125,21778.740234375,73100.0,,myStrategy,806,736797.0,Broker,806,286488.17523943767,869895.9602360097,BuySell,806,,,Trades - Net Profit/Loss,806,,
807,,807,2018-04-16 00:00:00,21843.55078125,21879.689453125,21775.609375,21835.529296875,53400.0,,myStrategy,807,736800.0,Broker,807,286488.17523943767,871417.222752051,BuySell,807,,,Trades - Net Profit/Loss,807,,
808,,808,2018-04-17 00:00:00,21801.830078125,21889.890625,21772.419921875,21847.58984375,57400.0,,myStrategy,808,736801.0,Broker,808,286488.17523943767,871740.3000679321,BuySell,808,,,Trades - Net Profit/Loss,808,,
809,,809,2018-04-18 00:00:00,21929.009765625,22194.109375,21914.9609375,22158.19921875,70400.0,,myStrategy,809,736802.0,Broker,809,286488.17523943767,880060.8881973547,BuySell,809,,,Trades - Net Profit/Loss,809,,
810,,810,2018-04-19 00:00:00,22231.859375,22360.650390625,22176.859375,22191.1796875,79700.0,,myStrategy,810,736803.0,Broker,810,286488.17523943767,880944.3673157298,BuySell,810,,,Trades - Net Profit/Loss,810,,
811,,811,2018-04-20 00:00:00,22148.220703125,22261.349609375,22076.630859375,22162.240234375,69600.0,,myStrategy,811,736804.0,Broker,811,286488.17523943767,880169.1387182546,BuySell,811,,,Trades - Net Profit/Loss,811,,
812,,812,2018-04-23 00:00:00,22157.880859375,22204.859375,22065.51953125,22088.0390625,64000.0,,myStrategy,812,736807.0,Broker,812,286488.17523943767,878181.4415024435,BuySell,812,,,Trades - Net Profit/Loss,812,,
813,,813,2018-04-24 00:00:00,22228.8203125,22304.689453125,22149.58984375,22278.119140625,76500.0,,myStrategy,813,736808.0,Broker,813,286488.17523943767,883273.2969613671,BuySell,813,,,Trades - Net Profit/Loss,813,,
814,,814,2018-04-25 00:00:00,22118.619140625,22228.779296875,22080.759765625,22215.3203125,73300.0,,myStrategy,814,736809.0,Broker,814,286488.17523943767,881591.0451496227,BuySell,814,,,Trades - Net Profit/Loss,814,,
815,,815,2018-04-26 00:00:00,22278.76953125,22381.66015625,22265.19921875,22319.609375,72800.0,,myStrategy,815,736810.0,Broker,815,286488.17523943767,884384.7352482108,BuySell,815,,,Trades - Net Profit/Loss,815,,
816,,816,2018-04-27 00:00:00,22466.66015625,22495.560546875,22357.529296875,22467.869140625,89100.0,,myStrategy,816,736811.0,Broker,816,286488.17523943767,888356.3103042771,BuySell,816,,,Trades - Net Profit/Loss,816,,
817,,817,2018-05-01 00:00:00,22453.419921875,22519.44921875,22411.4296875,22508.029296875,89900.0,,myStrategy,817,736815.0,Broker,817,286488.17523943767,889432.118526001,BuySell,817,,,Trades - Net Profit/Loss,817,,
